Res_ID,District_ID,Date,Current_Capacity_TMC,Max_Capacity_TMC
4911,8,2023-08-07,23.47,26.33
4912,10,2023-04-27,9.06,23.07
4913,6,2023-04-22,10.49,25.19
4914,32,2023-11-15,3.88,10.53
4915,6,2023-09-15,6.74,10.71
4916,7,2023-12-01,9.51,20.77
4917,1,2023-01-22,4.07,28.19
4918,25,2023-03-19,4.95,30.01
4919,20,2023-03-25,8.67,26.38
4920,27,2023-06-26,7.38,11.78
4921,30,2023-09-23,9.98,13.84
4922,28,2023-04-22,4.66,18.32
4923,22,2023-07-05,6.61,8.39
4924,33,2023-08-31,13.12,23.41
4925,29,2023-05-25,3.27,10.86
4926,23,2023-03-07,0.19,5.03
4927,27,2023-04-20,0.1,10.15
4928,20,2023-09-15,22.1,32.32
4929,10,2023-04-11,5.68,20.32
4930,32,2023-11-17,4.82,10.05
4931,10,2023-06-11,5.16,7.68
4932,20,2023-06-01,20.9,29.67
4933,12,2023-03-07,1.1,5.26
4934,21,2023-04-14,11.36,29.12
4935,21,2023-03-01,12.59,29.61
4936,5,2023-08-27,8.86,11.98
4937,12,2023-10-11,12.64,21.55
4938,2,2023-06-19,5.58,6.9
4939,3,2023-05-08,5.41,12.46
4940,17,2023-06-22,10.19,18.94
4941,24,2023-04-28,4.62,13.64
4942,12,2023-09-19,14.69,23.65
4943,31,2023-03-23,0.78,10.12
4944,1,2023-05-15,2.98,9.36
4945,29,2023-07-23,4.87,8.45
4946,31,2023-08-11,10.55,15.86
4947,25,2023-07-13,12.93,18.03
4948,3,2023-09-30,13.46,15.18
4949,9,2023-10-04,15.88,20.58
4950,32,2023-06-03,11.48,21.16
4951,21,2023-12-28,15.57,29.15
4952,33,2023-08-17,18.38,24.36
4953,6,2023-12-07,4.2,12.64
4954,9,2023-01-29,9.86,23.15
4955,31,2023-06-10,21.16,30.97
4956,14,2023-02-06,4.98,12.11
4957,14,2023-07-19,13.29,23.13
4958,24,2023-11-06,11.81,25.61
4959,13,2023-02-22,0.99,11.73
4960,24,2023-12-30,7.65,21.68
4961,9,2023-07-22,8.66,14.79
4962,9,2023-02-18,8.28,17.32
4963,3,2023-09-04,25.45,29.51
4964,19,2023-12-31,16.43,22.85
4965,6,2023-05-12,11.65,28.33
4966,17,2023-04-23,0.92,8.82
4967,1,2023-11-22,11.9,26.88
4968,8,2023-01-08,17.2,29.81
4969,25,2023-02-11,5.12,21.55
4970,18,2023-05-27,0.76,13.84
4971,23,2023-03-14,14.81,30.31
4972,25,2023-06-06,8.61,16.19
4973,23,2023-12-29,5.31,12.61
4974,30,2023-06-09,14.82,16.92
4975,18,2023-04-15,0.42,10.96
4976,14,2023-02-05,4.64,29.61
4977,31,2023-02-19,10.53,21.28
4978,8,2023-12-16,11.8,22.95
4979,24,2023-04-27,11.56,29.12
4980,15,2023-05-05,2.79,16.41
4981,18,2023-10-25,2.26,6.4
4982,29,2023-03-26,8.53,20.52
4983,28,2023-11-12,18.33,24.79
4984,30,2023-01-15,9.84,20.69
4985,6,2023-01-13,2.74,10.49
4986,3,2023-04-16,8.44,25.73
4987,20,2023-04-26,0.77,18.43
4988,19,2023-06-04,2.96,6.53
4989,32,2023-07-06,7.5,12.85
4990,23,2023-10-10,9.49,27.61
4991,27,2023-11-17,11.53,31.4
4992,5,2023-09-29,30.34,31.76
4993,33,2023-02-17,8.94,28.0
4994,31,2023-09-20,7.26,13.39
4995,26,2023-01-28,11.98,30.34
4996,9,2023-03-01,7.27,19.44
4997,24,2023-10-21,8.07,13.63
4998,10,2023-09-13,16.45,28.81
4999,17,2023-04-22,4.3,26.57
5000,30,2023-08-12,19.74,30.65
5001,15,2023-09-21,11.12,17.82
5002,9,2023-09-09,18.53,22.23
5003,19,2023-10-26,5.22,8.53
5004,3,2023-04-18,4.69,13.56
5005,14,2023-03-02,10.41,24.56
5006,11,2023-03-27,5.15,19.62
5007,12,2023-04-28,6.15,15.67
5008,21,2023-05-16,0.83,13.62
5009,3,2023-08-13,28.78,30.79
5010,1,2023-05-29,2.4,14.4
5011,29,2023-04-16,14.71,25.28
5012,8,2023-06-09,21.89,29.27
5013,14,2023-07-22,14.3,25.09
5014,30,2023-06-08,19.53,21.69
5015,30,2023-08-30,2.37,4.98
5016,32,2023-05-11,4.65,12.36
5017,1,2023-08-24,8.63,12.71
5018,2,2023-04-24,2.21,6.57
5019,26,2023-07-17,24.55,28.52
5020,27,2023-06-30,16.91,18.46
5021,26,2023-01-07,4.43,24.84
5022,1,2023-12-11,5.38,12.51
5023,29,2023-07-13,9.6,14.45
5024,9,2023-03-24,7.24,25.15
5025,10,2023-03-03,5.79,22.12
5026,12,2023-12-18,17.57,29.88
5027,9,2023-03-03,2.36,12.62
5028,14,2023-09-15,11.0,15.51
5029,27,2023-10-03,8.82,17.6
5030,11,2023-09-04,15.27,18.81
5031,17,2023-08-14,15.13,24.72
5032,9,2023-08-07,5.24,7.34
5033,17,2023-12-29,16.87,27.16
5034,14,2023-11-03,9.71,18.92
5035,14,2023-04-12,2.56,24.99
5036,1,2023-06-03,6.35,13.16
5037,24,2023-11-26,9.28,20.09
5038,28,2023-10-19,9.17,13.45
5039,11,2023-12-06,16.16,28.49
5040,3,2023-07-25,7.32,7.86
5041,26,2023-12-04,9.0,20.0
5042,26,2023-01-17,6.67,16.0
5043,18,2023-10-06,6.17,15.76
5044,23,2023-04-29,2.73,21.94
5045,7,2023-04-04,4.57,17.91
5046,13,2023-05-10,2.53,14.45
5047,17,2023-04-16,0.31,9.46
5048,22,2023-09-24,23.39,26.98
5049,18,2023-10-24,12.93,23.81
5050,6,2023-02-27,4.89,26.59
5051,20,2023-08-10,6.58,12.05
5052,23,2023-02-20,1.59,16.72
5053,10,2023-05-14,8.29,22.7
5054,12,2023-03-02,0.1,5.33
5055,2,2023-07-19,28.15,31.51
5056,16,2023-08-28,20.97,21.59
5057,6,2023-08-31,10.34,14.07
5058,2,2023-06-07,6.8,10.2
5059,15,2023-07-12,5.34,7.57
5060,17,2023-11-17,10.91,28.26
5061,7,2023-02-12,0.1,13.56
5062,27,2023-06-23,27.21,33.2
5063,23,2023-07-05,27.78,29.97
5064,24,2023-10-21,4.28,10.48
5065,17,2023-03-27,6.98,18.29
5066,5,2023-11-15,14.34,25.42
5067,16,2023-09-13,18.59,19.6
5068,13,2023-02-23,4.72,23.27
5069,14,2023-07-29,11.62,17.0
5070,13,2023-12-19,6.23,12.28
5071,26,2023-06-22,23.61,28.53
5072,32,2023-04-01,1.81,17.12
5073,32,2023-07-24,20.35,31.17
5074,30,2023-08-07,8.05,13.65
5075,32,2023-09-01,10.33,15.51
5076,32,2023-07-07,4.26,10.17
5077,14,2023-07-04,27.16,31.3
5078,28,2023-02-06,3.56,14.2
5079,14,2023-06-08,11.68,16.97
5080,6,2023-09-06,19.62,30.05
5081,17,2023-11-01,14.45,31.17
5082,5,2023-10-27,12.1,31.51
5083,23,2023-04-23,1.03,5.04
5084,2,2023-10-08,16.16,24.6
5085,20,2023-04-02,6.25,13.72
5086,28,2023-09-09,18.85,29.33
5087,9,2023-04-09,3.09,15.23
5088,13,2023-11-08,9.34,16.0
5089,1,2023-12-14,15.49,29.68
5090,32,2023-07-27,13.97,24.94
5091,8,2023-07-06,13.36,22.56
5092,2,2023-01-17,11.1,20.93
5093,7,2023-02-08,3.59,30.77
5094,6,2023-04-25,0.12,6.65
5095,7,2023-06-21,11.74,17.3
5096,20,2023-09-27,22.74,27.22
5097,1,2023-06-07,18.08,23.85
5098,19,2023-04-04,12.0,29.52
5099,13,2023-07-31,22.05,24.68
5100,17,2023-09-13,5.67,10.0
5101,11,2023-02-08,0.84,9.28
5102,17,2023-10-27,15.14,29.38
5103,1,2023-02-14,7.02,17.38
5104,1,2023-09-26,13.0,15.49
5105,26,2023-02-19,10.39,23.85
5106,25,2023-05-09,3.15,25.99
5107,30,2023-12-27,6.27,18.13
5108,2,2023-06-09,7.49,9.82
5109,6,2023-06-25,28.73,30.98
5110,31,2023-04-25,1.45,18.54
5111,2,2023-07-15,11.48,13.35
5112,30,2023-11-10,8.88,20.1
5113,25,2023-08-25,3.6,10.44
5114,15,2023-07-18,9.67,16.96
5115,29,2023-04-03,1.68,8.54
5116,3,2023-10-27,9.79,17.73
5117,26,2023-03-02,11.34,27.4
5118,3,2023-04-03,6.89,20.7
5119,13,2023-08-23,5.91,14.65
5120,12,2023-08-10,0.8,6.0
5121,20,2023-04-25,11.89,27.46
5122,12,2023-01-30,5.81,22.42
5123,24,2023-09-18,14.3,23.76
5124,25,2023-10-18,11.65,20.31
5125,29,2023-03-23,2.77,12.44
5126,18,2023-07-05,22.97,30.25
5127,31,2023-02-23,0.55,9.47
5128,24,2023-07-05,15.87,28.07
5129,29,2023-11-13,5.54,14.91
5130,13,2023-03-22,3.4,22.63
5131,32,2023-08-28,19.62,26.35
5132,1,2023-03-02,2.02,18.93
5133,8,2023-12-15,6.71,16.47
5134,22,2023-06-07,3.29,5.82
5135,7,2023-08-27,1.84,6.64
5136,32,2023-04-16,6.41,26.8
5137,12,2023-07-31,8.16,17.44
5138,1,2023-10-28,11.16,29.78
5139,28,2023-09-18,4.0,8.26
5140,22,2023-07-28,12.17,14.86
5141,33,2023-10-10,15.31,21.87
5142,27,2023-02-02,7.62,21.83
5143,3,2023-09-26,13.67,15.54
5144,22,2023-12-11,10.35,15.6
5145,31,2023-04-13,0.43,6.17
5146,23,2023-09-14,3.99,7.86
5147,25,2023-09-03,24.05,28.48
5148,19,2023-04-19,5.29,20.49
5149,13,2023-07-30,5.15,10.42
5150,18,2023-05-20,8.01,32.09
5151,32,2023-01-27,2.82,10.37
5152,11,2023-07-15,10.36,12.56
5153,13,2023-03-18,0.1,6.58
5154,32,2023-07-22,13.14,16.37
5155,32,2023-12-03,6.36,14.07
5156,28,2023-06-29,6.17,8.23
5157,26,2023-05-16,0.1,6.21
5158,22,2023-09-23,14.28,23.22
5159,29,2023-12-02,6.43,10.1
5160,25,2023-07-17,19.91,28.34
5161,17,2023-10-26,6.7,13.74
5162,17,2023-08-15,18.18,26.44
5163,6,2023-06-28,14.57,19.0
5164,23,2023-11-18,9.3,26.16
5165,16,2023-05-21,7.86,24.04
5166,29,2023-05-10,4.37,8.16
5167,21,2023-11-28,14.97,23.88
5168,3,2023-11-23,5.56,8.43
5169,9,2023-05-10,9.62,17.3
5170,2,2023-07-06,11.18,13.53
5171,16,2023-08-15,17.96,20.3
5172,32,2023-03-28,10.67,22.69
5173,1,2023-10-14,4.4,11.95
5174,18,2023-12-14,8.06,18.8
5175,26,2023-06-11,10.03,19.68
5176,15,2023-11-25,7.33,10.54
5177,17,2023-06-20,4.87,8.46
5178,2,2023-05-02,6.81,13.48
5179,29,2023-06-28,12.31,13.18
5180,18,2023-10-11,7.29,14.67
5181,3,2023-09-04,5.63,9.1
5182,1,2023-07-11,8.33,13.47
5183,15,2023-09-30,28.29,29.55
5184,14,2023-04-12,2.73,20.45
5185,24,2023-07-26,16.53,30.16
5186,13,2023-04-06,0.18,8.66
5187,8,2023-05-07,7.38,14.33
5188,27,2023-11-04,5.77,9.14
5189,25,2023-06-05,3.49,7.95
5190,3,2023-12-23,11.82,26.5
5191,18,2023-01-15,0.1,8.42
5192,31,2023-04-24,1.78,12.12
5193,30,2023-04-18,2.99,7.57
5194,4,2023-05-21,8.09,20.84
5195,6,2023-06-30,7.97,10.68
5196,1,2023-07-17,8.29,13.95
5197,14,2023-04-01,2.48,29.26
5198,17,2023-01-16,0.34,9.01
5199,21,2023-02-22,10.17,21.78
5200,3,2023-03-14,4.73,9.16
5201,27,2023-07-04,17.23,22.12
5202,15,2023-09-30,8.22,12.02
5203,29,2023-11-20,4.28,6.25
5204,28,2023-04-16,5.09,13.99
5205,13,2023-05-30,5.08,13.87
5206,26,2023-08-28,16.33,23.17
5207,18,2023-11-28,13.95,22.27
5208,28,2023-05-17,10.72,22.39
5209,26,2023-08-10,16.29,28.09
5210,3,2023-05-07,12.95,24.5
5211,14,2023-03-11,4.56,19.48
5212,32,2023-04-11,2.9,13.64
5213,31,2023-05-16,10.96,27.97
5214,8,2023-06-21,8.44,13.36
5215,10,2023-01-28,0.1,11.97
5216,19,2023-02-05,12.94,29.68
5217,4,2023-02-15,4.36,18.09
5218,2,2023-04-02,13.12,25.92
5219,32,2023-08-12,6.14,8.5
5220,3,2023-09-05,26.0,31.57
5221,8,2023-12-16,9.87,13.94
5222,21,2023-02-28,0.1,6.54
5223,26,2023-06-03,17.47,31.89
5224,17,2023-10-31,7.39,21.63
5225,30,2023-09-01,20.84,28.3
5226,31,2023-04-14,11.47,30.91
5227,13,2023-05-01,7.16,21.18
5228,2,2023-08-07,15.58,16.85
5229,6,2023-05-15,11.93,30.47
5230,17,2023-04-21,4.94,22.62
5231,21,2023-08-17,5.9,9.56
5232,24,2023-05-19,5.46,21.58
5233,31,2023-09-28,7.58,10.67
5234,14,2023-06-24,4.02,12.07
5235,2,2023-06-26,14.24,20.71
5236,12,2023-07-29,5.66,11.5
5237,3,2023-04-06,2.52,6.3
5238,30,2023-01-15,11.68,21.89
5239,26,2023-09-28,4.5,12.48
5240,31,2023-06-21,16.47,21.29
5241,28,2023-08-29,12.91,18.12
5242,4,2023-09-04,0.54,4.74
5243,6,2023-11-22,6.29,16.93
5244,8,2023-03-23,2.65,15.81
5245,12,2023-05-03,1.54,9.15
5246,26,2023-02-18,9.88,29.55
5247,14,2023-10-19,4.84,10.83
5248,8,2023-03-07,7.7,19.28
5249,13,2023-09-09,13.16,18.34
5250,30,2023-05-10,2.58,6.14
5251,24,2023-11-03,10.27,17.94
5252,20,2023-12-11,3.61,14.68
5253,7,2023-12-25,21.4,29.18
5254,14,2023-05-08,13.87,30.69
5255,32,2023-07-30,18.03,21.15
5256,33,2023-08-17,28.32,30.27
5257,1,2023-06-21,15.75,21.48
5258,33,2023-01-06,10.91,27.27
5259,32,2023-10-24,10.95,29.69
5260,5,2023-01-23,6.34,16.91
5261,26,2023-11-25,16.29,31.59
5262,24,2023-03-02,2.93,30.5
5263,2,2023-08-07,12.47,16.97
5264,18,2023-01-21,6.47,22.74
5265,32,2023-01-19,7.73,19.95
5266,30,2023-09-28,23.22,29.9
5267,14,2023-10-03,6.41,19.81
5268,20,2023-08-14,19.88,29.86
5269,18,2023-09-20,18.71,25.74
5270,13,2023-01-06,2.41,25.76
5271,15,2023-05-11,9.55,32.17
5272,23,2023-08-25,14.1,18.83
5273,14,2023-08-10,18.14,26.26
5274,22,2023-12-04,9.72,22.79
5275,19,2023-12-20,10.35,25.9
5276,1,2023-05-30,6.26,26.04
5277,17,2023-11-14,13.01,22.68
5278,9,2023-09-03,25.58,28.26
5279,12,2023-09-21,7.19,14.23
5280,4,2023-11-11,10.37,24.16
5281,1,2023-04-07,4.91,22.06
5282,8,2023-08-20,22.68,24.49
5283,33,2023-05-06,0.98,12.26
5284,25,2023-05-12,6.89,23.57
5285,16,2023-02-12,15.16,26.56
5286,28,2023-09-10,9.79,15.76
5287,21,2023-11-16,12.31,19.02
5288,33,2023-05-17,1.75,7.19
5289,17,2023-05-17,13.55,29.01
5290,3,2023-10-10,19.43,23.24
5291,21,2023-10-28,1.76,10.6
5292,14,2023-01-13,5.39,14.87
5293,13,2023-04-06,8.22,32.47
5294,3,2023-08-25,9.76,10.3
5295,24,2023-08-12,7.14,9.21
5296,1,2023-06-25,17.79,22.16
5297,10,2023-08-05,3.22,8.7
5298,4,2023-03-05,3.08,24.88
5299,24,2023-03-23,4.14,22.04
5300,14,2023-11-29,13.11,21.35
5301,3,2023-03-08,6.2,21.73
5302,26,2023-07-15,25.01,30.47
5303,13,2023-04-23,4.46,16.31
5304,2,2023-11-04,19.25,28.37
5305,11,2023-05-06,5.71,19.27
5306,23,2023-07-24,3.77,8.43
5307,23,2023-05-16,9.85,21.2
5308,1,2023-05-06,3.37,16.99
5309,2,2023-08-14,16.36,23.88
5310,8,2023-06-30,17.87,20.52
5311,18,2023-01-31,6.89,18.95
5312,12,2023-12-16,20.32,29.52
5313,30,2023-04-17,2.33,9.35
5314,11,2023-01-14,4.29,10.76
5315,8,2023-03-16,7.7,21.78
5316,23,2023-04-21,9.2,21.1
5317,6,2023-10-13,7.34,15.85
5318,21,2023-01-03,2.32,17.65
5319,2,2023-05-30,1.69,15.98
5320,9,2023-04-13,7.31,28.11
5321,6,2023-12-07,11.89,16.31
5322,9,2023-12-25,14.01,22.95
5323,3,2023-12-21,17.68,21.64
5324,25,2023-09-22,19.04,28.61
5325,9,2023-01-29,2.91,11.32
5326,20,2023-09-28,4.43,7.98
5327,8,2023-12-21,13.37,21.92
5328,3,2023-10-18,9.32,23.68
5329,16,2023-01-29,4.95,23.06
5330,23,2023-06-02,6.7,9.19
5331,19,2023-12-29,16.05,28.9
5332,29,2023-04-22,2.3,10.96
5333,23,2023-08-16,6.88,9.23
5334,32,2023-11-04,1.59,9.1
5335,29,2023-04-15,4.13,27.72
5336,10,2023-05-19,5.09,17.96
5337,22,2023-11-23,8.14,20.9
5338,21,2023-05-02,6.77,29.18
5339,7,2023-07-11,11.21,16.93
5340,6,2023-10-02,7.21,17.46
5341,11,2023-09-06,18.13,21.93
5342,10,2023-12-14,10.19,24.56
5343,13,2023-09-21,7.3,9.44
5344,9,2023-08-12,16.41,21.0
5345,18,2023-03-09,6.58,16.51
5346,23,2023-02-20,0.1,6.22
5347,33,2023-06-25,4.59,6.01
5348,12,2023-07-05,2.06,6.5
5349,24,2023-11-28,2.68,5.74
5350,30,2023-12-18,21.24,27.73
5351,27,2023-09-28,14.9,18.55
5352,6,2023-06-22,9.23,12.39
5353,22,2023-10-30,3.79,9.18
5354,3,2023-05-05,6.54,18.7
5355,4,2023-09-20,15.51,20.26
5356,8,2023-10-22,4.6,6.61
5357,28,2023-11-14,2.67,7.8
5358,22,2023-06-05,20.92,28.01
5359,17,2023-09-14,23.87,27.92
5360,30,2023-07-18,20.89,23.15
5361,7,2023-12-12,17.28,23.22
5362,22,2023-01-08,7.32,25.69
5363,19,2023-09-20,19.72,32.68
5364,19,2023-10-27,11.76,20.33
5365,8,2023-06-16,23.17,26.83
5366,2,2023-09-19,5.46,7.54
5367,9,2023-12-02,12.03,30.63
5368,17,2023-05-28,0.21,8.16
5369,27,2023-12-31,20.97,28.36
5370,19,2023-01-22,0.32,13.13
5371,16,2023-06-20,22.64,30.03
5372,2,2023-08-16,16.73,20.99
5373,27,2023-11-01,8.59,12.52
5374,24,2023-06-27,18.5,31.4
5375,23,2023-11-04,12.28,25.35
5376,14,2023-07-08,8.21,16.88
5377,22,2023-09-18,18.01,31.73
5378,33,2023-02-09,6.59,31.27
5379,4,2023-09-17,11.28,21.16
5380,9,2023-12-06,14.49,18.65
5381,10,2023-08-17,17.38,30.82
5382,29,2023-06-18,9.01,11.08
5383,20,2023-08-17,13.7,24.28
5384,29,2023-11-18,7.47,12.03
5385,32,2023-09-10,15.53,22.37
5386,18,2023-07-10,12.78,24.38
5387,12,2023-07-09,6.41,9.84
5388,19,2023-12-29,1.62,7.64
5389,8,2023-03-06,3.47,21.56
5390,14,2023-09-21,10.02,16.86
5391,29,2023-03-17,2.88,21.31
5392,19,2023-10-28,13.08,31.77
5393,16,2023-09-05,10.28,17.09
5394,31,2023-11-12,2.65,7.24
5395,3,2023-01-09,14.12,28.77
5396,32,2023-02-01,0.1,8.05
5397,19,2023-06-19,6.59,13.26
5398,24,2023-11-04,14.32,30.38
5399,19,2023-10-08,18.0,32.55
5400,20,2023-10-19,11.91,29.91
5401,27,2023-08-25,22.92,26.41
5402,17,2023-02-24,0.1,7.83
5403,28,2023-08-07,12.38,17.96
5404,9,2023-04-12,5.56,21.7
5405,22,2023-08-04,13.5,18.65
5406,32,2023-03-02,5.6,18.32
5407,10,2023-06-18,19.32,25.68
5408,24,2023-10-28,9.38,19.12
5409,15,2023-06-25,7.43,14.16
5410,2,2023-03-28,6.49,13.22
5411,29,2023-08-09,4.56,7.05
5412,29,2023-05-15,7.39,14.4
5413,2,2023-07-12,5.26,5.87
5414,20,2023-03-05,0.75,9.68
5415,10,2023-03-20,1.63,13.37
5416,32,2023-03-17,5.98,22.69
5417,31,2023-07-23,18.2,29.14
5418,24,2023-04-12,7.8,19.42
5419,5,2023-05-25,3.6,12.26
5420,24,2023-02-27,4.87,23.63
5421,13,2023-05-22,0.93,24.78
5422,7,2023-09-12,18.95,30.87
5423,4,2023-01-29,5.06,26.54
5424,22,2023-05-25,4.62,22.31
5425,24,2023-06-22,4.14,6.18
5426,16,2023-05-29,6.65,29.35
5427,23,2023-07-02,5.58,8.16
5428,22,2023-07-06,18.43,28.53
5429,28,2023-04-06,2.38,10.16
5430,8,2023-08-06,14.52,15.36
5431,14,2023-04-15,2.29,18.4
5432,24,2023-12-03,2.56,7.77
5433,31,2023-12-25,15.03,20.99
5434,27,2023-08-01,17.93,20.81
5435,33,2023-01-28,4.81,32.25
5436,23,2023-01-04,2.36,7.25
5437,20,2023-10-25,16.02,24.75
5438,6,2023-01-16,14.8,33.52
5439,33,2023-08-02,13.43,15.94
5440,4,2023-05-31,4.45,19.96
5441,13,2023-02-10,7.2,27.24
5442,31,2023-02-15,4.59,16.6
5443,24,2023-06-18,13.01,20.01
5444,31,2023-10-14,15.12,24.09
5445,21,2023-03-23,5.65,32.19
5446,6,2023-11-17,13.59,28.46
5447,30,2023-10-26,10.37,19.73
5448,15,2023-04-25,8.91,23.93
5449,26,2023-10-12,5.63,13.27
5450,25,2023-01-24,0.46,6.25
5451,16,2023-02-05,6.56,18.62
5452,27,2023-01-19,8.9,18.83
5453,33,2023-10-07,22.76,30.15
5454,23,2023-11-27,17.57,30.98
5455,2,2023-02-15,4.16,10.06
5456,3,2023-07-08,27.19,28.71
5457,24,2023-10-10,10.43,24.15
5458,13,2023-11-02,11.28,27.72
5459,6,2023-02-17,9.24,17.95
5460,7,2023-07-09,4.35,7.48
5461,14,2023-03-30,1.18,30.1
5462,3,2023-03-24,5.61,28.25
5463,26,2023-05-26,5.61,22.48
5464,4,2023-01-17,10.86,31.42
5465,13,2023-12-18,1.15,7.63
5466,16,2023-12-29,12.68,19.95
5467,14,2023-10-20,14.14,27.21
5468,28,2023-05-05,2.34,8.32
5469,32,2023-10-28,8.26,22.81
5470,3,2023-04-05,4.14,10.03
5471,1,2023-12-07,3.54,12.26
5472,16,2023-10-06,4.79,9.68
5473,29,2023-09-23,4.97,7.32
5474,11,2023-12-02,12.61,25.17
5475,5,2023-10-14,14.08,18.77
5476,14,2023-09-28,23.5,33.02
5477,20,2023-05-26,12.84,31.07
5478,29,2023-09-24,10.55,17.53
5479,7,2023-07-31,11.39,18.53
5480,29,2023-08-10,8.25,13.74
5481,26,2023-05-08,6.76,25.18
5482,18,2023-03-11,2.32,12.43
5483,1,2023-10-06,18.66,28.13
5484,15,2023-06-03,11.72,17.84
5485,33,2023-12-25,9.91,24.78
5486,6,2023-04-06,4.44,10.81
5487,19,2023-04-06,5.17,20.59
5488,26,2023-08-11,5.1,9.65
5489,19,2023-09-04,5.91,8.39
5490,18,2023-03-18,2.76,20.89
5491,27,2023-06-07,17.34,29.43
5492,18,2023-01-16,0.1,12.36
5493,17,2023-08-26,19.5,31.05
5494,13,2023-12-17,12.45,25.67
5495,11,2023-09-11,18.55,20.56
5496,28,2023-07-28,13.28,18.5
5497,16,2023-08-15,4.81,6.3
5498,21,2023-09-23,26.27,31.22
5499,6,2023-12-16,9.05,11.63
5500,31,2023-08-16,7.27,12.9
5501,20,2023-05-20,2.39,10.22
5502,11,2023-06-09,21.11,28.65
5503,25,2023-09-27,10.71,16.54
5504,29,2023-12-06,12.41,31.16
5505,6,2023-06-06,15.72,22.45
5506,17,2023-07-16,10.02,19.69
5507,14,2023-10-19,9.52,16.77
5508,22,2023-05-08,1.76,11.84
5509,6,2023-06-17,24.22,31.82
5510,22,2023-08-12,18.74,27.58
5511,26,2023-06-09,10.61,15.89
5512,10,2023-04-11,4.64,24.78
5513,18,2023-01-06,10.57,27.94
5514,10,2023-11-17,13.97,24.18
5515,25,2023-10-26,3.87,8.46
5516,1,2023-10-12,1.98,12.03
5517,25,2023-05-18,9.61,28.37
5518,25,2023-07-19,11.68,15.95
5519,27,2023-12-08,10.23,15.17
5520,5,2023-03-04,9.05,23.94
5521,12,2023-03-13,0.1,14.67
5522,10,2023-05-05,6.53,14.68
5523,9,2023-05-17,11.88,28.76
5524,25,2023-10-14,14.44,27.52
5525,32,2023-03-12,10.56,28.46
5526,12,2023-01-27,6.0,28.64
5527,15,2023-08-28,7.07,12.85
5528,14,2023-04-28,9.94,31.85
5529,32,2023-12-28,18.54,26.09
5530,18,2023-01-28,4.39,30.06
5531,25,2023-12-12,3.29,12.78
5532,5,2023-04-15,3.8,11.32
5533,33,2023-07-31,24.16,32.12
5534,32,2023-06-04,2.45,7.28
5535,21,2023-09-11,8.59,14.64
5536,33,2023-05-06,0.1,7.44
5537,4,2023-05-16,4.14,22.28
5538,22,2023-06-17,16.89,26.6
5539,25,2023-12-18,11.44,22.44
5540,21,2023-12-12,3.64,7.1
5541,29,2023-12-06,5.5,8.88
5542,26,2023-11-30,11.47,32.71
5543,24,2023-08-24,18.77,21.66
5544,33,2023-07-17,18.88,24.39
5545,1,2023-01-28,4.94,17.22
5546,23,2023-06-22,1.74,6.62
5547,5,2023-03-09,12.65,28.46
5548,26,2023-11-23,8.36,25.2
5549,31,2023-11-30,3.55,12.14
5550,28,2023-05-14,12.32,30.73
5551,17,2023-11-05,4.0,14.01
5552,17,2023-04-20,4.85,11.54
5553,27,2023-04-25,5.66,12.96
5554,11,2023-08-28,14.36,17.06
5555,3,2023-07-08,22.09,32.76
5556,27,2023-02-24,7.12,22.18
5557,17,2023-08-11,9.02,12.47
5558,23,2023-04-09,1.04,7.26
5559,17,2023-05-10,5.89,24.54
5560,12,2023-01-22,8.05,27.19
5561,4,2023-05-30,0.93,8.04
5562,10,2023-02-14,0.1,5.95
5563,33,2023-08-09,16.32,25.86
5564,29,2023-05-09,3.21,7.65
5565,30,2023-02-21,3.49,16.17
5566,24,2023-03-12,0.85,7.9
5567,4,2023-05-08,0.1,7.49
5568,21,2023-02-12,6.83,24.22
5569,6,2023-10-20,14.97,32.58
5570,23,2023-12-10,20.33,28.24
5571,2,2023-06-24,23.73,25.09
5572,27,2023-07-11,12.81,19.45
5573,7,2023-05-01,6.91,30.91
5574,15,2023-06-12,7.61,12.07
5575,21,2023-01-26,0.1,9.54
5576,6,2023-11-17,1.95,6.85
5577,17,2023-04-07,8.98,27.27
5578,12,2023-04-06,10.36,22.75
5579,33,2023-09-01,16.51,18.75
5580,28,2023-07-30,18.82,27.85
5581,14,2023-04-06,0.58,17.05
5582,32,2023-12-10,10.42,19.31
5583,4,2023-05-23,9.41,23.88
5584,9,2023-04-17,8.87,17.47
5585,14,2023-10-08,4.6,9.7
5586,7,2023-01-01,6.45,25.69
5587,26,2023-01-21,9.84,30.6
5588,33,2023-11-12,6.72,17.67
5589,5,2023-09-09,23.07,26.43
5590,3,2023-01-20,10.11,20.74
5591,24,2023-03-19,10.91,27.21
5592,9,2023-11-05,6.37,12.41
5593,6,2023-09-28,13.66,20.48
5594,18,2023-06-28,2.41,6.45
5595,30,2023-12-02,22.77,29.75
5596,19,2023-10-25,14.86,27.94
5597,27,2023-07-05,13.25,15.42
5598,2,2023-06-20,15.64,19.45
5599,9,2023-08-31,18.79,21.04
5600,2,2023-12-27,19.74,23.85
5601,12,2023-06-29,12.49,17.0
5602,28,2023-02-18,3.64,10.69
5603,8,2023-05-29,15.22,28.9
5604,14,2023-06-12,11.88,20.04
5605,33,2023-04-10,0.55,11.63
5606,3,2023-06-09,18.9,21.14
5607,1,2023-11-18,9.22,26.41
5608,31,2023-09-03,17.67,20.63
